Station_ID,City,Date,Vehicle_Type,Charging_Start_Time,Charging_End_Time,Energy_Consumed_kWh,Cost_INR,Payment_Method,Session_Duration_Min,Day,Month,Year,Day_of_Week,Weekend,Hour,Time_Slot,Revenue_Category
ST309,Jaipur,2024-02-07,Bus,19:36,22:33,76.73,1043.26,UPI,177.0,7,February,2024,Wednesday,False,19,Evening,Medium
ST431,Bhopal,2024-06-28,Bike,01:40,04:08,99.86,1311.43,Card,148.0,28,June,2024,Friday,False,1,Afternoon,High
ST498,Jaipur,2025-05-25,Car,19:50,21:21,38.28,354.07,Card,91.0,25,May,2025,Sunday,True,19,Evening,Low
ST310,Kolkata,2025-05-24,Bus,12:32,14:51,79.3,1079.02,UPI,139.0,24,May,2025,Saturday,True,12,Afternoon,Medium
ST150,Pune,2024-04-23,Truck,19:44,20:12,12.45,158.85,Cash,28.0,23,April,2024,Tuesday,False,19,Evening,Low
ST167,Mumbai,2025-01-16,Car,23:44,01:42,43.55,531.22,UPI,118.0,16,January,2025,Thursday,False,23,Night,Low
ST448,Delhi,2024-01-31,Car,05:53,07:26,38.19,345.63,Cash,93.0,31,January,2024,Wednesday,False,5,Afternoon,Medium
ST163,Hyderabad,2025-07-17,Bike,04:22,07:19,90.36,1193.16,UPI,177.0,17,July,2025,Thursday,False,4,Afternoon,Medium
ST221,Ahmedabad,2025-04-10,Bike,20:34,22:05,61.98,638.89,Card,91.0,10,April,2025,Thursday,False,20,Evening,Low
ST041,Delhi,2024-11-01,Truck,13:32,15:44,76.19,1077.6,UPI,132.0,1,November,2024,Friday,False,13,Afternoon,Medium
ST165,Kolkata,2024-04-18,Truck,11:30,13:41,67.59,622.86,UPI,131.0,18,April,2024,Thursday,False,11,Morning,Low
ST115,Hyderabad,2025-12-12,Truck,03:56,05:00,29.23,323.5,Cash,64.0,12,December,2025,Friday,False,3,Afternoon,Low
ST327,Pune,2025-03-22,Car,09:38,12:34,86.78,850.94,Card,176.0,22,March,2025,Saturday,True,9,Morning,Low
ST495,Mumbai,2025-11-24,Car,14:36,15:47,25.75,283.52,UPI,71.0,24,November,2025,Monday,False,14,Afternoon,Low
ST352,Mumbai,2024-12-12,Bike,03:13,03:48,19.18,243.82,Card,35.0,12,December,2024,Thursday,False,3,Afternoon,Medium
ST383,Hyderabad,2025-02-03,Bus,15:35,17:40,57.58,761.47,Cash,125.0,3,February,2025,Monday,False,15,Afternoon,Medium
ST153,Kolkata,2025-02-05,Bus,04:25,06:10,50.0,578.82,UPI,105.0,5,February,2025,Wednesday,False,4,Afternoon,Medium
ST062,Pune,2025-08-13,Bus,17:33,20:15,108.92,1254.95,Cash,162.0,13,August,2025,Wednesday,False,17,Evening,High
ST094,Bhopal,2025-01-15,Truck,06:47,07:46,37.94,434.98,Cash,59.0,15,January,2025,Wednesday,False,6,Morning,Medium
ST227,Indore,2024-01-31,Truck,02:03,02:34,19.99,176.58,Cash,31.0,31,January,2024,Wednesday,False,2,Afternoon,Medium
ST493,Pune,2024-07-24,Bus,13:20,14:58,45.07,583.93,UPI,98.0,24,July,2024,Wednesday,False,13,Afternoon,Low
ST188,Jaipur,2025-10-21,Truck,00:26,02:59,99.42,1067.13,Card,153.0,21,October,2025,Tuesday,False,0,Afternoon,Low
ST209,Delhi,2024-04-22,Bike,05:36,07:43,60.67,864.58,Card,127.0,22,April,2024,Monday,False,5,Afternoon,High
ST100,Indore,2024-02-26,Bus,23:26,01:50,66.07,834.2,Cash,144.0,26,February,2024,Monday,False,23,Night,Low
ST311,Chennai,2025-05-30,Bus,18:23,21:12,59.78,583.11,Card,169.0,30,May,2025,Friday,False,18,Evening,Medium
ST115,Chennai,2025-07-07,Truck,12:28,13:14,18.77,253.73,UPI,46.0,7,July,2025,Monday,False,12,Afternoon,Low
ST386,Mumbai,2025-12-24,Truck,22:33,23:25,36.22,338.64,Cash,52.0,24,December,2025,Wednesday,False,22,Night,Low
ST066,Jaipur,2025-01-02,Bus,10:50,12:13,31.38,408.94,UPI,83.0,2,January,2025,Thursday,False,10,Morning,High
ST217,Hyderabad,2024-11-13,Truck,11:28,14:15,69.03,962.46,Cash,167.0,13,November,2024,Wednesday,False,11,Morning,High
ST380,Jaipur,2025-11-18,Car,01:37,02:34,25.78,294.95,UPI,57.0,18,November,2025,Tuesday,False,1,Afternoon,High
ST040,Hyderabad,2025-03-04,Bike,17:29,17:51,9.58,129.92,Cash,22.0,4,March,2025,Tuesday,False,17,Evening,Low
ST146,Delhi,2025-09-16,Truck,15:33,17:37,72.49,947.98,Card,124.0,16,September,2025,Tuesday,False,15,Afternoon,Low
ST132,Kolkata,2024-02-12,Bus,17:21,19:40,65.12,883.47,UPI,139.0,12,February,2024,Monday,False,17,Evening,High
ST194,Delhi,2024-08-30,Bus,11:31,13:54,92.69,1068.6,UPI,143.0,30,August,2024,Friday,False,11,Morning,High
ST210,Jaipur,2025-10-26,Car,07:35,08:14,18.3,210.32,Card,39.0,26,October,2025,Sunday,True,7,Morning,Low
ST132,Mumbai,2025-09-11,Bus,12:31,13:07,17.62,246.75,Cash,36.0,11,September,2025,Thursday,False,12,Afternoon,High
ST413,Bhopal,2025-04-06,Car,09:10,09:31,8.76,75.76,Cash,21.0,6,April,2025,Sunday,True,9,Morning,Low
ST240,Indore,2025-03-20,Truck,22:41,00:13,42.1,509.03,UPI,92.0,20,March,2025,Thursday,False,22,Night,Medium
ST100,Pune,2024-01-06,Bus,09:16,10:03,26.88,386.83,UPI,47.0,6,January,2024,Saturday,True,9,Morning,Low
ST175,Pune,2025-08-09,Truck,14:52,16:28,59.18,823.78,Cash,96.0,9,August,2025,Saturday,True,14,Afternoon,High
ST443,Jaipur,2025-06-10,Truck,06:57,08:57,78.41,720.17,UPI,120.0,10,June,2025,Tuesday,False,6,Morning,High
ST021,Pune,2025-01-05,Truck,17:48,19:18,48.92,607.81,UPI,90.0,5,January,2025,Sunday,True,17,Evening,Low
ST165,Hyderabad,2025-12-09,Car,02:59,03:43,26.7,347.1,Card,44.0,9,December,2025,Tuesday,False,2,Afternoon,Low
ST212,Hyderabad,2025-04-10,Car,08:00,08:39,14.21,187.06,UPI,39.0,10,April,2025,Thursday,False,8,Morning,Medium
ST005,Ahmedabad,2024-12-23,Bus,21:59,00:37,109.38,1199.84,Card,158.0,23,December,2024,Monday,False,21,Night,Medium
ST338,Indore,2024-02-24,Truck,19:38,20:11,17.97,239.22,UPI,33.0,24,February,2024,Saturday,True,19,Evening,Medium
ST384,Pune,2025-11-06,Truck,10:49,11:47,27.87,245.04,Cash,58.0,6,November,2025,Thursday,False,10,Morning,High
ST208,Bhopal,2024-09-26,Truck,02:55,05:03,76.75,1008.67,Card,128.0,26,September,2024,Thursday,False,2,Afternoon,Medium
ST336,Ahmedabad,2025-09-24,Bus,17:44,19:07,30.47,301.87,Card,83.0,24,September,2025,Wednesday,False,17,Evening,High
ST485,Chennai,2024-03-15,Truck,14:14,16:52,55.55,643.7,Cash,158.0,15,March,2024,Friday,False,14,Afternoon,Medium
ST072,Delhi,2025-05-10,Truck,12:01,14:23,94.21,1180.42,UPI,142.0,10,May,2025,Saturday,True,12,Afternoon,Medium
ST261,Bhopal,2024-07-05,Truck,05:24,08:01,74.07,1008.84,Card,157.0,5,July,2024,Friday,False,5,Afternoon,Low
ST204,Kolkata,2024-08-06,Bus,17:35,19:07,41.05,567.28,Cash,92.0,6,August,2024,Tuesday,False,17,Evening,Low
ST194,Pune,2025-09-25,Truck,04:40,05:13,15.5,198.49,Cash,33.0,25,September,2025,Thursday,False,4,Afternoon,High
ST301,Indore,2025-08-13,Bus,12:59,15:01,60.12,560.37,Card,122.0,13,August,2025,Wednesday,False,12,Afternoon,Medium
ST089,Ahmedabad,2024-03-28,Truck,13:11,16:11,107.16,1293.56,UPI,180.0,28,March,2024,Thursday,False,13,Afternoon,High
ST210,Delhi,2024-10-13,Car,11:54,12:49,21.84,233.52,Card,55.0,13,October,2024,Sunday,True,11,Morning,Low
ST002,Bhopal,2024-03-01,Car,01:21,02:13,18.52,207.79,Cash,52.0,1,March,2024,Friday,False,1,Afternoon,Medium
ST037,Delhi,2025-04-08,Car,21:20,22:52,63.09,820.91,Card,92.0,8,April,2025,Tuesday,False,21,Night,Medium
ST383,Indore,2025-01-02,Bus,12:58,14:03,43.16,427.74,Cash,65.0,2,January,2025,Thursday,False,12,Afternoon,Medium
ST253,Indore,2024-08-25,Car,21:54,23:03,42.08,506.83,Card,69.0,25,August,2024,Sunday,True,21,Night,Low
ST285,Hyderabad,2025-03-29,Truck,15:01,16:09,29.54,308.25,Cash,68.0,29,March,2025,Saturday,True,15,Afternoon,Low
ST344,Kolkata,2024-04-23,Bus,08:52,09:12,10.93,144.84,Card,20.0,23,April,2024,Tuesday,False,8,Morning,Medium
ST476,Mumbai,2025-03-03,Car,18:38,20:08,46.5,672.77,Cash,90.0,3,March,2025,Monday,False,18,Evening,Medium
ST209,Chennai,2025-05-08,Bike,06:48,08:56,80.08,769.65,Card,128.0,8,May,2025,Thursday,False,6,Morning,High
ST256,Delhi,2024-05-05,Bike,13:19,13:55,20.83,296.45,Cash,36.0,5,May,2024,Sunday,True,13,Afternoon,High
ST096,Pune,2025-01-09,Bus,22:25,23:07,28.81,262.69,Cash,42.0,9,January,2025,Thursday,False,22,Night,Low
ST307,Pune,2024-08-02,Truck,00:03,01:02,22.0,247.08,UPI,59.0,2,August,2024,Friday,False,0,Afternoon,Low
ST138,Delhi,2025-01-12,Bike,18:18,18:45,10.5,113.47,Cash,27.0,12,January,2025,Sunday,True,18,Evening,Low
ST371,Pune,2025-07-22,Bus,01:53,04:05,55.76,575.02,UPI,132.0,22,July,2025,Tuesday,False,1,Afternoon,Medium
ST234,Chennai,2024-10-15,Bus,05:24,06:08,17.13,234.28,Card,44.0,15,October,2024,Tuesday,False,5,Afternoon,Low
ST412,Bhopal,2024-04-28,Truck,00:06,01:47,52.65,552.75,Cash,101.0,28,April,2024,Sunday,True,0,Afternoon,Medium
ST124,Ahmedabad,2024-11-11,Bike,13:46,15:21,41.91,437.33,Card,95.0,11,November,2024,Monday,False,13,Afternoon,Medium
ST490,Hyderabad,2025-03-12,Bike,05:54,07:31,57.15,564.04,Cash,97.0,12,March,2025,Wednesday,False,5,Afternoon,High
ST172,Bhopal,2024-08-29,Car,05:55,07:32,49.59,633.23,UPI,97.0,29,August,2024,Thursday,False,5,Afternoon,Low
ST222,Jaipur,2024-05-19,Bike,03:36,04:03,10.76,150.78,Cash,27.0,19,May,2024,Sunday,True,3,Afternoon,Medium
ST080,Chennai,2024-01-07,Bus,22:11,00:42,58.7,717.37,Cash,151.0,7,January,2024,Sunday,True,22,Night,Medium
ST457,Bhopal,2024-12-13,Bike,05:05,06:56,61.78,840.0,UPI,111.0,13,December,2024,Friday,False,5,Afternoon,High
ST225,Indore,2024-01-04,Bike,06:51,08:36,42.73,561.37,Card,105.0,4,January,2024,Thursday,False,6,Morning,Low
ST008,Kolkata,2025-12-28,Bike,20:17,21:17,40.29,452.33,Card,60.0,28,December,2025,Sunday,True,20,Evening,Medium
ST278,Jaipur,2025-03-17,Truck,21:59,22:31,20.31,211.44,Cash,32.0,17,March,2025,Monday,False,21,Night,Medium
ST380,Delhi,2025-02-04,Car,19:06,21:02,49.38,542.4,UPI,116.0,4,February,2025,Tuesday,False,19,Evening,High
ST413,Ahmedabad,2024-08-20,Car,19:04,21:42,74.46,641.41,Cash,158.0,20,August,2024,Tuesday,False,19,Evening,Low
ST101,Jaipur,2025-05-28,Car,03:39,05:55,81.31,1051.46,UPI,136.0,28,May,2025,Wednesday,False,3,Afternoon,Medium
ST164,Chennai,2024-08-19,Bike,02:53,03:36,16.95,158.69,Cash,43.0,19,August,2024,Monday,False,2,Afternoon,Medium
ST352,Ahmedabad,2025-05-04,Truck,16:03,16:50,24.79,358.23,UPI,47.0,4,May,2025,Sunday,True,16,Afternoon,Medium
ST440,Pune,2024-01-03,Bus,22:00,23:49,60.45,559.86,Card,109.0,3,January,2024,Wednesday,False,22,Night,Medium
ST318,Ahmedabad,2025-02-22,Truck,21:05,23:46,86.56,1058.69,Cash,161.0,22,February,2025,Saturday,True,21,Night,High
ST166,Mumbai,2024-07-18,Car,17:03,18:34,41.24,514.75,Cash,91.0,18,July,2024,Thursday,False,17,Evening,Low
ST326,Bhopal,2025-12-14,Car,20:11,20:33,12.29,121.52,Card,22.0,14,December,2025,Sunday,True,20,Evening,Medium
ST328,Jaipur,2025-09-30,Car,20:15,22:14,64.7,703.74,UPI,119.0,30,September,2025,Tuesday,False,20,Evening,Medium
ST143,Ahmedabad,2025-07-03,Truck,16:31,18:47,74.59,973.44,UPI,136.0,3,July,2025,Thursday,False,16,Afternoon,High
ST143,Indore,2025-12-19,Truck,03:25,06:13,59.53,790.33,Cash,168.0,19,December,2025,Friday,False,3,Afternoon,High
ST367,Ahmedabad,2024-09-19,Car,12:25,13:50,32.55,450.42,Card,85.0,19,September,2024,Thursday,False,12,Afternoon,Medium
ST303,Delhi,2024-10-15,Bus,03:40,05:15,65.22,624.2,UPI,95.0,15,October,2024,Tuesday,False,3,Afternoon,Medium
ST273,Chennai,2025-05-13,Truck,04:55,07:33,105.77,1033.68,UPI,158.0,13,May,2025,Tuesday,False,4,Afternoon,High
ST207,Hyderabad,2024-12-09,Bus,21:44,23:47,59.37,688.82,UPI,123.0,9,December,2024,Monday,False,21,Night,Medium
ST427,Pune,2024-03-05,Car,17:39,19:56,85.49,1019.01,UPI,137.0,5,March,2024,Tuesday,False,17,Evening,Low
ST138,Pune,2024-03-17,Bike,18:54,21:06,83.07,755.87,UPI,132.0,17,March,2024,Sunday,True,18,Evening,Low
ST166,Jaipur,2024-01-03,Bike,04:25,06:44,49.78,715.6,Cash,139.0,3,January,2024,Wednesday,False,4,Afternoon,Low
ST224,Mumbai,2024-10-02,Bike,19:43,22:32,82.49,859.12,Card,169.0,2,October,2024,Wednesday,False,19,Evening,Medium
ST050,Bhopal,2024-09-11,Car,14:34,16:27,55.73,674.93,Cash,113.0,11,September,2024,Wednesday,False,14,Afternoon,High
ST347,Ahmedabad,2025-11-14,Car,12:28,12:58,14.46,157.1,Cash,30.0,14,November,2025,Friday,False,12,Afternoon,Low
ST208,Kolkata,2025-07-16,Bus,03:19,04:05,27.12,285.76,Card,46.0,16,July,2025,Wednesday,False,3,Afternoon,Medium
ST460,Pune,2025-11-29,Truck,17:14,18:05,31.3,431.51,Card,51.0,29,November,2025,Saturday,True,17,Evening,Medium
ST061,Jaipur,2024-09-08,Bus,06:28,07:20,21.58,251.02,Card,52.0,8,September,2024,Sunday,True,6,Morning,Low
ST136,Bhopal,2024-12-08,Truck,10:15,10:55,20.74,295.67,Cash,40.0,8,December,2024,Sunday,True,10,Morning,Medium
ST370,Chennai,2024-06-27,Bike,15:40,17:19,38.49,385.46,Cash,99.0,27,June,2024,Thursday,False,15,Afternoon,Medium
ST198,Kolkata,2024-08-03,Bus,07:45,08:53,45.26,652.08,Cash,68.0,3,August,2024,Saturday,True,7,Morning,Low
ST340,Delhi,2025-03-24,Car,23:21,02:14,64.9,605.31,Cash,173.0,24,March,2025,Monday,False,23,Night,Low
ST324,Pune,2024-08-10,Bus,05:33,07:01,56.85,693.6,UPI,88.0,10,August,2024,Saturday,True,5,Afternoon,Low
ST050,Chennai,2024-10-21,Truck,13:31,14:17,20.18,190.94,Cash,46.0,21,October,2024,Monday,False,13,Afternoon,High
ST303,Kolkata,2025-09-14,Truck,08:35,10:19,47.18,506.12,UPI,104.0,14,September,2025,Sunday,True,8,Morning,Medium
ST483,Kolkata,2025-09-02,Car,09:06,11:28,88.09,858.07,Cash,142.0,2,September,2025,Tuesday,False,9,Morning,High
ST109,Bhopal,2025-11-19,Bus,09:07,10:04,21.95,221.41,UPI,57.0,19,November,2025,Wednesday,False,9,Morning,High
ST303,Hyderabad,2024-05-09,Bus,20:37,21:25,23.75,265.98,Cash,48.0,9,May,2024,Thursday,False,20,Evening,Medium
ST133,Delhi,2024-06-28,Bike,21:42,22:23,26.9,283.42,UPI,41.0,28,June,2024,Friday,False,21,Night,Medium
ST275,Delhi,2025-01-25,Bike,12:43,13:42,25.71,243.41,Card,59.0,25,January,2025,Saturday,True,12,Afternoon,Low
ST394,Kolkata,2025-11-18,Bus,01:53,02:13,10.62,121.53,UPI,20.0,18,November,2025,Tuesday,False,1,Afternoon,High
ST122,Kolkata,2024-11-26,Bike,12:23,14:09,53.22,494.44,UPI,106.0,26,November,2024,Tuesday,False,12,Afternoon,High
ST176,Ahmedabad,2024-04-01,Bike,04:57,05:31,23.24,220.35,Card,34.0,1,April,2024,Monday,False,4,Afternoon,Low
ST150,Ahmedabad,2024-09-29,Car,13:57,14:50,23.25,201.82,Cash,53.0,29,September,2024,Sunday,True,13,Afternoon,Low
ST039,Indore,2024-03-27,Bus,03:55,04:15,11.26,127.13,UPI,20.0,27,March,2024,Wednesday,False,3,Afternoon,Low
ST406,Bhopal,2025-12-10,Bike,09:31,11:16,43.63,629.65,Cash,105.0,10,December,2025,Wednesday,False,9,Morning,Low
ST116,Kolkata,2025-08-21,Car,19:44,21:03,31.88,447.08,Card,79.0,21,August,2025,Thursday,False,19,Evening,Low
ST457,Hyderabad,2025-05-13,Bike,08:33,09:01,13.16,174.59,Card,28.0,13,May,2025,Tuesday,False,8,Morning,High
ST303,Chennai,2025-03-31,Car,01:45,03:47,51.75,726.71,Card,122.0,31,March,2025,Monday,False,1,Afternoon,Medium
ST487,Kolkata,2025-01-23,Car,10:17,12:19,42.8,618.9,Card,122.0,23,January,2025,Thursday,False,10,Morning,Low
ST201,Kolkata,2024-07-24,Car,21:03,22:27,33.19,312.45,Card,84.0,24,July,2024,Wednesday,False,21,Night,Medium
ST235,Jaipur,2025-07-29,Car,15:29,16:52,55.83,581.47,Cash,83.0,29,July,2025,Tuesday,False,15,Afternoon,High
ST494,Hyderabad,2025-06-14,Car,17:27,18:35,38.07,431.59,UPI,68.0,14,June,2025,Saturday,True,17,Evening,Low
ST269,Kolkata,2025-03-24,Bike,22:31,23:46,30.9,388.37,Card,75.0,24,March,2025,Monday,False,22,Night,Low
ST139,Jaipur,2025-09-10,Bike,14:02,17:01,118.56,1541.01,Card,179.0,10,September,2025,Wednesday,False,14,Afternoon,High
ST109,Hyderabad,2024-07-22,Truck,23:27,01:12,61.0,629.21,Cash,105.0,22,July,2024,Monday,False,23,Night,High
ST072,Hyderabad,2025-11-23,Bus,17:21,19:39,67.77,804.49,UPI,138.0,23,November,2025,Sunday,True,17,Evening,Medium
ST050,Kolkata,2024-04-19,Truck,17:35,19:16,67.42,742.69,Card,101.0,19,April,2024,Friday,False,17,Evening,High
ST401,Jaipur,2025-04-18,Car,09:20,11:32,66.53,615.72,UPI,132.0,18,April,2025,Friday,False,9,Morning,High
ST284,Mumbai,2025-08-27,Bus,02:19,04:26,73.59,918.22,Card,127.0,27,August,2025,Wednesday,False,2,Afternoon,High
ST228,Kolkata,2024-01-15,Car,21:19,23:48,92.73,1267.04,Card,149.0,15,January,2024,Monday,False,21,Night,Medium
ST232,Mumbai,2025-07-03,Truck,05:54,08:01,50.2,509.58,Card,127.0,3,July,2025,Thursday,False,5,Afternoon,High
ST405,Indore,2024-04-11,Bus,06:17,07:22,43.46,422.22,Card,65.0,11,April,2024,Thursday,False,6,Morning,High
ST413,Mumbai,2025-12-03,Bus,13:32,15:44,90.23,1097.23,Cash,132.0,3,December,2025,Wednesday,False,13,Afternoon,Low
ST224,Hyderabad,2024-07-05,Bus,07:37,08:07,20.75,226.13,Cash,30.0,5,July,2024,Friday,False,7,Morning,Medium
ST141,Kolkata,2024-11-17,Truck,16:32,16:55,11.27,154.97,Cash,23.0,17,November,2024,Sunday,True,16,Afternoon,High
ST331,Chennai,2025-03-22,Car,08:26,09:14,31.15,325.0,Card,48.0,22,March,2025,Saturday,True,8,Morning,High
ST203,Kolkata,2025-09-18,Car,13:42,15:20,55.98,588.05,Cash,98.0,18,September,2025,Thursday,False,13,Afternoon,Low
ST456,Delhi,2024-06-27,Car,09:54,12:47,111.61,1603.75,Card,173.0,27,June,2024,Thursday,False,9,Morning,High
ST125,Indore,2024-01-16,Truck,17:59,20:22,88.22,1004.27,Card,143.0,16,January,2024,Tuesday,False,17,Evening,High
ST052,Hyderabad,2024-11-29,Bike,16:14,18:11,52.8,530.47,Cash,117.0,29,November,2024,Friday,False,16,Afternoon,Low
ST292,Jaipur,2024-12-03,Car,14:21,15:47,36.69,491.51,UPI,86.0,3,December,2024,Tuesday,False,14,Afternoon,Medium
ST395,Indore,2025-09-21,Car,13:10,14:28,36.48,484.64,Card,78.0,21,September,2025,Sunday,True,13,Afternoon,Low
ST267,Kolkata,2024-04-08,Bus,20:14,20:56,26.08,239.79,Cash,42.0,8,April,2024,Monday,False,20,Evening,Low
ST127,Mumbai,2024-10-12,Bike,10:59,12:05,26.66,294.24,Cash,66.0,12,October,2024,Saturday,True,10,Morning,Medium
ST290,Kolkata,2024-10-20,Bus,14:52,17:42,117.86,1051.06,Cash,170.0,20,October,2024,Sunday,True,14,Afternoon,Low
ST311,Mumbai,2024-04-10,Car,14:47,15:47,39.58,493.99,Cash,60.0,10,April,2024,Wednesday,False,14,Afternoon,Medium
ST264,Bhopal,2024-11-26,Car,02:42,05:16,63.41,700.11,Cash,154.0,26,November,2024,Tuesday,False,2,Afternoon,Low
ST252,Delhi,2025-02-07,Bus,05:30,06:37,38.76,560.17,Cash,67.0,7,February,2025,Friday,False,5,Afternoon,Medium
ST037,Indore,2024-01-18,Car,23:01,00:44,39.48,507.99,Card,103.0,18,January,2024,Thursday,False,23,Night,Medium
ST403,Bhopal,2025-12-14,Bus,07:19,08:26,33.41,294.29,Cash,67.0,14,December,2025,Sunday,True,7,Morning,Medium
ST073,Pune,2024-09-26,Car,16:45,18:01,47.55,641.58,UPI,76.0,26,September,2024,Thursday,False,16,Afternoon,Medium
ST103,Mumbai,2025-08-23,Truck,22:24,23:47,50.8,676.06,Cash,83.0,23,August,2025,Saturday,True,22,Night,Medium
ST089,Chennai,2024-05-02,Bus,11:13,13:56,65.26,898.92,UPI,163.0,2,May,2024,Thursday,False,11,Morning,High
ST120,Delhi,2024-03-11,Car,07:09,08:18,25.78,227.3,UPI,69.0,11,March,2024,Monday,False,7,Morning,Medium
ST385,Mumbai,2024-06-14,Car,00:05,01:35,55.9,486.83,Cash,90.0,14,June,2024,Friday,False,0,Afternoon,Medium
ST225,Mumbai,2025-04-21,Truck,17:49,19:04,30.11,411.45,UPI,75.0,21,April,2025,Monday,False,17,Evening,Low
ST089,Kolkata,2024-07-15,Truck,19:33,21:19,67.49,611.23,UPI,106.0,15,July,2024,Monday,False,19,Evening,High
ST321,Pune,2024-10-15,Bike,13:44,15:38,69.92,805.83,Card,114.0,15,October,2024,Tuesday,False,13,Afternoon,High
ST192,Mumbai,2025-01-28,Bus,18:42,20:16,45.0,441.68,Cash,94.0,28,January,2025,Tuesday,False,18,Evening,Low
ST002,Jaipur,2024-06-01,Truck,15:45,18:39,66.14,632.15,UPI,174.0,1,June,2024,Saturday,True,15,Afternoon,Medium
ST106,Chennai,2024-04-28,Bike,04:02,06:34,74.4,1074.51,UPI,152.0,28,April,2024,Sunday,True,4,Afternoon,High
ST370,Chennai,2024-04-10,Bike,23:39,00:27,23.4,321.76,Card,48.0,10,April,2024,Wednesday,False,23,Night,Medium
ST192,Chennai,2025-11-27,Bus,23:57,02:37,66.77,656.0,UPI,160.0,27,November,2025,Thursday,False,23,Night,Low
ST175,Mumbai,2025-04-24,Bike,22:17,23:17,32.89,388.28,Card,60.0,24,April,2025,Thursday,False,22,Night,High
ST391,Hyderabad,2024-10-07,Bike,19:22,21:36,48.15,423.56,Cash,134.0,7,October,2024,Monday,False,19,Evening,Medium
ST239,Bhopal,2025-03-15,Bus,08:29,10:28,59.09,770.97,Card,119.0,15,March,2025,Saturday,True,8,Morning,Low
ST471,Hyderabad,2024-03-16,Car,19:20,21:10,53.34,540.02,UPI,110.0,16,March,2024,Saturday,True,19,Evening,Low
ST225,Hyderabad,2025-01-16,Bike,03:18,04:50,53.99,480.32,Card,92.0,16,January,2025,Thursday,False,3,Afternoon,Low
ST151,Pune,2024-09-21,Bike,00:00,00:54,35.81,443.25,UPI,54.0,21,September,2024,Saturday,True,0,Afternoon,Medium
ST132,Chennai,2024-05-05,Car,20:53,21:28,18.08,255.17,Card,35.0,5,May,2024,Sunday,True,20,Evening,High
ST449,Kolkata,2024-12-12,Bus,01:20,02:14,29.97,289.9,UPI,54.0,12,December,2024,Thursday,False,1,Afternoon,Low
ST309,Mumbai,2025-05-11,Bike,00:12,02:55,68.86,759.97,UPI,163.0,11,May,2025,Sunday,True,0,Afternoon,Medium
ST425,Jaipur,2025-01-16,Truck,04:04,04:45,26.7,278.28,Cash,41.0,16,January,2025,Thursday,False,4,Afternoon,High
ST407,Hyderabad,2024-09-20,Car,05:03,06:47,46.04,559.98,Card,104.0,20,September,2024,Friday,False,5,Afternoon,Medium
ST039,Ahmedabad,2024-11-02,Car,04:48,07:31,110.09,1001.71,Cash,163.0,2,November,2024,Saturday,True,4,Afternoon,Low
ST338,Kolkata,2024-03-19,Truck,01:06,02:40,36.91,502.5,Card,94.0,19,March,2024,Tuesday,False,1,Afternoon,Medium
ST025,Bhopal,2025-12-04,Car,18:06,20:37,80.65,1167.82,Card,151.0,4,December,2025,Thursday,False,18,Evening,High
ST333,Ahmedabad,2024-02-02,Car,05:24,05:54,20.46,244.73,Cash,30.0,2,February,2024,Friday,False,5,Afternoon,Low
ST116,Kolkata,2025-10-31,Car,19:55,20:42,32.55,374.06,Card,47.0,31,October,2025,Friday,False,19,Evening,Low
ST187,Mumbai,2024-12-26,Bus,06:58,09:51,84.62,1016.16,UPI,173.0,26,December,2024,Thursday,False,6,Morning,Low
ST108,Kolkata,2024-12-09,Car,03:39,04:50,29.65,270.4,UPI,71.0,9,December,2024,Monday,False,3,Afternoon,Medium
ST449,Chennai,2025-09-25,Car,00:35,02:27,55.22,612.34,Card,112.0,25,September,2025,Thursday,False,0,Afternoon,Low
ST379,Delhi,2025-08-08,Truck,15:22,18:11,114.32,1240.25,UPI,169.0,8,August,2025,Friday,False,15,Afternoon,Low
ST056,Mumbai,2024-08-28,Bike,06:27,09:23,90.05,1121.35,Card,176.0,28,August,2024,Wednesday,False,6,Morning,Low
ST469,Kolkata,2024-09-13,Truck,13:22,14:33,33.44,360.2,Card,71.0,13,September,2024,Friday,False,13,Afternoon,Medium
ST154,Bhopal,2024-03-10,Bus,07:09,08:49,48.62,475.86,Cash,100.0,10,March,2024,Sunday,True,7,Morning,Medium
ST382,Hyderabad,2025-07-24,Truck,13:45,16:06,62.05,835.24,Card,141.0,24,July,2025,Thursday,False,13,Afternoon,Medium
ST062,Ahmedabad,2025-11-09,Bus,04:35,05:11,13.26,187.94,Card,36.0,9,November,2025,Sunday,True,4,Afternoon,High
ST489,Hyderabad,2025-09-11,Truck,09:06,11:54,92.84,791.71,Cash,168.0,11,September,2025,Thursday,False,9,Morning,Low
ST403,Kolkata,2024-01-29,Bus,22:40,01:27,60.0,777.65,Card,167.0,29,January,2024,Monday,False,22,Night,Medium
ST036,Hyderabad,2024-04-20,Bike,20:14,21:53,50.79,433.38,Card,99.0,20,April,2024,Saturday,True,20,Evening,Medium
ST034,Chennai,2025-07-29,Truck,22:19,01:00,77.37,919.97,Card,161.0,29,July,2025,Tuesday,False,22,Night,Low
ST458,Hyderabad,2024-02-12,Truck,06:40,07:25,27.95,320.85,UPI,45.0,12,February,2024,Monday,False,6,Morning,Low
ST430,Bhopal,2025-01-27,Car,05:57,06:29,20.78,200.02,Card,32.0,27,January,2025,Monday,False,5,Afternoon,High
